Driver,Team,LapTime,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,LapNumber,AirTemp,TrackTemp,Humidity,WindSpeed,Round,SessionType,CircuitType,LapTimeSeconds,S1Seconds,S2Seconds,S3Seconds,TeamTier
RUS,Mercedes,0 days 00:01:19.840000,0 days 00:00:27.990000,0 days 00:00:17.599000,0 days 00:00:34.251000,SOFT,2.0,265.0,278.0,294.0,292.0,True,2.0,20.452631578947376,34.27263157894737,63.718947368421055,2.3547368421052632,1,Q,street,79.84,27.99,17.599,34.251,3.0
RUS,Mercedes,0 days 00:01:19.507000,0 days 00:00:27.908000,0 days 00:00:17.413000,0 days 00:00:34.186000,SOFT,7.0,266.0,282.0,301.0,296.0,True,7.0,20.452631578947376,34.27263157894737,63.718947368421055,2.3547368421052632,1,Q,street,79.507,27.908,17.413,34.186,3.0
RUS,Mercedes,0 days 00:01:18.934000,0 days 00:00:27.816000,0 days 00:00:17.287000,0 days 00:00:33.831000,SOFT,2.0,273.0,285.0,301.0,294.0,True,10.0,20.452631578947376,34.27263157894737,63.718947368421055,2.3547368421052632,1,Q,street,78.934,27.816,17.287,33.831,3.0
RUS,Mercedes,0 days 00:01:18.987000,0 days 00:00:27.662000,0 days 00:00:17.426000,0 days 00:00:33.899000,SOFT,5.0,268.0,280.0,297.0,294.0,False,13.0,20.452631578947376,34.27263157894737,63.718947368421055,2.3547368421052632,1,Q,street,78.987,27.662,17.426,33.899,3.0
RUS,Mercedes,0 days 00:01:19.084000,0 days 00:00:27.674000,0 days 00:00:17.488000,0 days 00:00:33.922000,SOFT,3.0,269.0,274.0,298.0,293.0,True,18.0,20.452631578947376,34.27263157894737,63.718947368421055,2.3547368421052632,1,Q,street,79.084,27.674,17.488,33.922,3.0
RUS,Mercedes,0 days 00:01:18.518000,0 days 00:00:27.498000,0 days 00:00:17.284000,0 days 00:00:33.736000,SOFT,2.0,267.0,284.0,296.0,296.0,True,21.0,20.452631578947376,34.27263157894737,63.718947368421055,2.3547368421052632,1,Q,street,78.518,27.498,17.284,33.736,3.0
HAM,Ferrari,0 days 00:01:20.852000,0 days 00:00:28.296000,0 days 00:00:17.795000,0 days 00:00:34.761000,MEDIUM,2.0,263.0,286.0,305.0,289.0,True,2.0,20.452631578947376,34.27263157894737,63.718947368421055,2.3547368421052632,1,Q,street,80.852,28.296,17.795,34.761,2.0
HAM,Ferrari,0 days 00:01:20.421000,0 days 00:00:28.259000,0 days 00:00:17.657000,0 days 00:00:34.505000,MEDIUM,5.0,262.0,288.0,301.0,285.0,True,5.0,20.452631578947376,34.27263157894737,63.718947368421055,2.3547368421052632,1,Q,street,80.421,28.259,17.657,34.505,2.0
HAM,Ferrari,0 days 00:01:19.811000,0 days 00:00:27.944000,0 days 00:00:17.609000,0 days 00:00:34.258000,MEDIUM,8.0,265.0,283.0,304.0,295.0,True,8.0,20.452631578947376,34.27263157894737,63.718947368421055,2.3547368421052632,1,Q,street,79.811,27.944,17.609,34.258,2.0
HAM,Ferrari,0 days 00:01:19.921000,0 days 00:00:27.976000,0 days 00:00:17.630000,0 days 00:00:34.315000,SOFT,2.0,264.0,284.0,301.0,293.0,True,15.0,20.452631578947376,34.27263157894737,63.718947368421055,2.3547368421052632,1,Q,street,79.921,27.976,17.63,34.315,2.0
HAM,Ferrari,0 days 00:01:20.423000,0 days 00:00:28.405000,0 days 00:00:17.604000,0 days 00:00:34.414000,SOFT,4.0,265.0,284.0,300.0,291.0,True,21.0,20.452631578947376,34.27263157894737,63.718947368421055,2.3547368421052632,1,Q,street,80.423,28.405,17.604,34.414,2.0
HAM,Ferrari,0 days 00:01:19.478000,0 days 00:00:27.756000,0 days 00:00:17.570000,0 days 00:00:34.152000,SOFT,2.0,275.0,282.0,301.0,296.0,True,24.0,20.452631578947376,34.27263157894737,63.718947368421055,2.3547368421052632,1,Q,street,79.478,27.756,17.57,34.152,2.0
LEC,Ferrari,0 days 00:01:20.712000,0 days 00:00:28.361000,0 days 00:00:17.661000,0 days 00:00:34.690000,MEDIUM,2.0,262.0,284.0,301.0,294.0,True,2.0,20.452631578947376,34.27263157894737,63.718947368421055,2.3547368421052632,1,Q,street,80.712,28.361,17.661,34.69,2.0
LEC,Ferrari,0 days 00:01:20.226000,0 days 00:00:28.211000,0 days 00:00:17.611000,0 days 00:00:34.404000,MEDIUM,4.0,263.0,290.0,299.0,293.0,True,4.0,20.452631578947376,34.27263157894737,63.718947368421055,2.3547368421052632,1,Q,street,80.226,28.211,17.611,34.404,2.0
LEC,Ferrari,0 days 00:01:20.088000,0 days 00:00:28.049000,0 days 00:00:17.687000,0 days 00:00:34.352000,SOFT,2.0,272.0,278.0,300.0,294.0,True,9.0,20.452631578947376,34.27263157894737,63.718947368421055,2.3547368421052632,1,Q,street,80.088,28.049,17.687,34.352,2.0
LEC,Ferrari,0 days 00:01:20.296000,0 days 00:00:28.069000,0 days 00:00:17.625000,0 days 00:00:34.602000,SOFT,5.0,263.0,280.0,296.0,294.0,False,12.0,20.452631578947376,34.27263157894737,63.718947368421055,2.3547368421052632,1,Q,street,80.296,28.069,17.625,34.602,2.0
LEC,Ferrari,0 days 00:01:19.357000,0 days 00:00:27.679000,0 days 00:00:17.527000,0 days 00:00:34.151000,SOFT,2.0,265.0,281.0,299.0,295.0,True,15.0,20.452631578947376,34.27263157894737,63.718947368421055,2.3547368421052632,1,Q,street,79.357,27.679,17.527,34.151,2.0
LEC,Ferrari,0 days 00:01:20.244000,0 days 00:00:28.225000,0 days 00:00:17.640000,0 days 00:00:34.379000,SOFT,4.0,264.0,286.0,298.0,291.0,True,20.0,20.452631578947376,34.27263157894737,63.718947368421055,2.3547368421052632,1,Q,street,80.244,28.225,17.64,34.379,2.0
LEC,Ferrari,0 days 00:01:19.327000,0 days 00:00:27.761000,0 days 00:00:17.505000,0 days 00:00:34.061000,SOFT,2.0,265.0,284.0,300.0,295.0,True,23.0,20.452631578947376,34.27263157894737,63.718947368421055,2.3547368421052632,1,Q,street,79.327,27.761,17.505,34.061,2.0
PIA,McLaren,0 days 00:01:20.552000,0 days 00:00:28.413000,0 days 00:00:17.592000,0 days 00:00:34.547000,SOFT,2.0,263.0,282.0,304.0,291.0,True,2.0,20.452631578947376,34.27263157894737,63.718947368421055,2.3547368421052632,1,Q,street,80.552,28.413,17.592,34.547,4.0
PIA,McLaren,0 days 00:01:20.272000,0 days 00:00:28.037000,0 days 00:00:17.825000,0 days 00:00:34.410000,SOFT,5.0,262.0,268.0,297.0,294.0,True,5.0,20.452631578947376,34.27263157894737,63.718947368421055,2.3547368421052632,1,Q,street,80.272,28.037,17.825,34.41,4.0
PIA,McLaren,0 days 00:01:19.664000,0 days 00:00:27.947000,0 days 00:00:17.684000,0 days 00:00:34.033000,SOFT,9.0,264.0,272.0,300.0,292.0,True,9.0,20.452631578947376,34.27263157894737,63.718947368421055,2.3547368421052632,1,Q,street,79.664,27.947,17.684,34.033,4.0
PIA,McLaren,0 days 00:01:19.582000,0 days 00:00:28.042000,0 days 00:00:17.537000,0 days 00:00:34.003000,SOFT,3.0,262.0,281.0,306.0,297.0,True,13.0,20.452631578947376,34.27263157894737,63.718947368421055,2.3547368421052632,1,Q,street,79.582,28.042,17.537,34.003,4.0
PIA,McLaren,0 days 00:01:19.525000,0 days 00:00:27.811000,0 days 00:00:17.594000,0 days 00:00:34.120000,SOFT,6.0,261.0,272.0,306.0,291.0,True,16.0,20.452631578947376,34.27263157894737,63.718947368421055,2.3547368421052632,1,Q,street,79.525,27.811,17.594,34.12,4.0
PIA,McLaren,0 days 00:01:20.322000,0 days 00:00:28.196000,0 days 00:00:17.565000,0 days 00:00:34.561000,SOFT,2.0,265.0,275.0,303.0,294.0,True,22.0,20.452631578947376,34.27263157894737,63.718947368421055,2.3547368421052632,1,Q,street,80.322,28.196,17.565,34.561,4.0
PIA,McLaren,0 days 00:01:19.380000,0 days 00:00:27.737000,0 days 00:00:17.655000,0 days 00:00:33.988000,SOFT,2.0,263.0,265.0,298.0,294.0,True,25.0,20.452631578947376,34.27263157894737,63.718947368421055,2.3547368421052632,1,Q,street,79.38,27.737,17.655,33.988,4.0
HAD,Red Bull Racing,0 days 00:01:20.445000,0 days 00:00:28.200000,0 days 00:00:17.919000,0 days 00:00:34.326000,SOFT,2.0,284.0,268.0,310.0,301.0,True,2.0,20.452631578947376,34.27263157894737,63.718947368421055,2.3547368421052632,1,Q,street,80.445,28.2,17.919,34.326,1.0
HAD,Red Bull Racing,0 days 00:01:20.023000,0 days 00:00:28.076000,0 days 00:00:17.558000,0 days 00:00:34.389000,SOFT,5.0,261.0,280.0,303.0,302.0,True,5.0,20.452631578947376,34.27263157894737,63.718947368421055,2.3547368421052632,1,Q,street,80.023,28.076,17.558,34.389,1.0
HAD,Red Bull Racing,0 days 00:01:19.706000,0 days 00:00:27.798000,0 days 00:00:17.735000,0 days 00:00:34.173000,SOFT,2.0,288.0,270.0,307.0,302.0,True,8.0,20.452631578947376,34.27263157894737,63.718947368421055,2.3547368421052632,1,Q,street,79.706,27.798,17.735,34.173,1.0
HAD,Red Bull Racing,0 days 00:01:19.653000,0 days 00:00:27.899000,0 days 00:00:17.564000,0 days 00:00:34.190000,SOFT,5.0,268.0,279.0,305.0,301.0,True,11.0,20.452631578947376,34.27263157894737,63.718947368421055,2.3547368421052632,1,Q,street,79.653,27.899,17.564,34.19,1.0
HAD,Red Bull Racing,0 days 00:01:19.625000,0 days 00:00:27.852000,0 days 00:00:17.453000,0 days 00:00:34.320000,SOFT,2.0,261.0,280.0,304.0,302.0,True,15.0,20.452631578947376,34.27263157894737,63.718947368421055,2.3547368421052632,1,Q,street,79.625,27.852,17.453,34.32,1.0
HAD,Red Bull Racing,0 days 00:01:19.303000,0 days 00:00:27.747000,0 days 00:00:17.520000,0 days 00:00:34.036000,SOFT,2.0,260.0,277.0,304.0,305.0,True,18.0,20.452631578947376,34.27263157894737,63.718947368421055,2.3547368421052632,1,Q,street,79.303,27.747,17.52,34.036,1.0
ANT,Mercedes,0 days 00:01:20.120000,0 days 00:00:28.214000,0 days 00:00:17.610000,0 days 00:00:34.296000,SOFT,2.0,264.0,273.0,292.0,279.0,True,2.0,20.452631578947376,34.27263157894737,63.718947368421055,2.3547368421052632,1,Q,street,80.12,28.214,17.61,34.296,3.0
ANT,Mercedes,0 days 00:01:20.289000,0 days 00:00:28.414000,0 days 00:00:17.745000,0 days 00:00:34.130000,SOFT,4.0,261.0,273.0,292.0,282.0,False,4.0,20.452631578947376,34.27263157894737,63.718947368421055,2.3547368421052632,1,Q,street,80.289,28.414,17.745,34.13,3.0
ANT,Mercedes,0 days 00:01:19.604000,0 days 00:00:27.908000,0 days 00:00:17.495000,0 days 00:00:34.201000,SOFT,2.0,273.0,278.0,299.0,294.0,True,7.0,20.452631578947376,34.27263157894737,63.718947368421055,2.3547368421052632,1,Q,street,79.604,27.908,17.495,34.201,3.0
ANT,Mercedes,0 days 00:01:19.435000,0 days 00:00:28.002000,0 days 00:00:17.497000,0 days 00:00:33.936000,SOFT,5.0,279.0,285.0,292.0,286.0,True,10.0,20.452631578947376,34.27263157894737,63.718947368421055,2.3547368421052632,1,Q,street,79.435,28.002,17.497,33.936,3.0
ANT,Mercedes,0 days 00:01:18.811000,0 days 00:00:27.556000,0 days 00:00:17.440000,0 days 00:00:33.815000,SOFT,2.0,272.0,274.0,298.0,289.0,True,17.0,20.452631578947376,34.27263157894737,63.718947368421055,2.3547368421052632,1,Q,street,78.811,27.556,17.44,33.815,3.0
NOR,McLaren,0 days 00:01:21.232000,0 days 00:00:28.774000,0 days 00:00:17.849000,0 days 00:00:34.609000,SOFT,2.0,263.0,277.0,295.0,289.0,True,2.0,20.452631578947376,34.27263157894737,63.718947368421055,2.3547368421052632,1,Q,street,81.232,28.774,17.849,34.609,4.0
NOR,McLaren,0 days 00:01:20.448000,0 days 00:00:28.195000,0 days 00:00:17.929000,0 days 00:00:34.324000,SOFT,5.0,271.0,260.0,301.0,288.0,True,5.0,20.452631578947376,34.27263157894737,63.718947368421055,2.3547368421052632,1,Q,street,80.448,28.195,17.929,34.324,4.0
NOR,McLaren,0 days 00:01:20.010000,0 days 00:00:28.019000,0 days 00:00:17.765000,0 days 00:00:34.226000,SOFT,10.0,259.0,270.0,299.0,,True,10.0,20.452631578947376,34.27263157894737,63.718947368421055,2.3547368421052632,1,Q,street,80.01,28.019,17.765,34.226,4.0
NOR,McLaren,0 days 00:01:19.882000,0 days 00:00:27.903000,0 days 00:00:17.642000,0 days 00:00:34.337000,SOFT,3.0,266.0,275.0,300.0,289.0,True,14.0,20.452631578947376,34.27263157894737,63.718947368421055,2.3547368421052632,1,Q,street,79.882,27.903,17.642,34.337,4.0
NOR,McLaren,0 days 00:01:19.909000,0 days 00:00:27.798000,0 days 00:00:17.804000,0 days 00:00:34.307000,SOFT,6.0,264.0,266.0,294.0,290.0,False,17.0,20.452631578947376,34.27263157894737,63.718947368421055,2.3547368421052632,1,Q,street,79.909,27.798,17.804,34.307,4.0
NOR,McLaren,0 days 00:01:19.605000,0 days 00:00:27.954000,0 days 00:00:17.574000,0 days 00:00:34.077000,SOFT,4.0,264.0,276.0,299.0,287.0,True,22.0,20.452631578947376,34.27263157894737,63.718947368421055,2.3547368421052632,1,Q,street,79.605,27.954,17.574,34.077,4.0
NOR,McLaren,0 days 00:01:19.475000,0 days 00:00:27.754000,0 days 00:00:17.568000,0 days 00:00:34.153000,SOFT,2.0,267.0,276.0,299.0,291.0,True,25.0,20.452631578947376,34.27263157894737,63.718947368421055,2.3547368421052632,1,Q,street,79.475,27.754,17.568,34.153,4.0
BOR,Audi,0 days 00:01:20.495000,0 days 00:00:28.263000,0 days 00:00:17.547000,0 days 00:00:34.685000,SOFT,3.0,257.0,281.0,301.0,291.0,True,3.0,20.452631578947376,34.27263157894737,63.718947368421055,2.3547368421052632,1,Q,street,80.495,28.263,17.547,34.685,10.0
BOR,Audi,0 days 00:01:20.747000,0 days 00:00:28.435000,0 days 00:00:17.491000,0 days 00:00:34.821000,SOFT,5.0,252.0,283.0,300.0,287.0,False,5.0,20.452631578947376,34.27263157894737,63.718947368421055,2.3547368421052632,1,Q,street,80.747,28.435,17.491,34.821,10.0
BOR,Audi,0 days 00:01:20.374000,0 days 00:00:28.374000,0 days 00:00:17.454000,0 days 00:00:34.546000,SOFT,3.0,254.0,283.0,296.0,288.0,True,9.0,20.452631578947376,34.27263157894737,63.718947368421055,2.3547368421052632,1,Q,street,80.374,28.374,17.454,34.546,10.0
BOR,Audi,0 days 00:01:20.221000,0 days 00:00:28.272000,0 days 00:00:17.418000,0 days 00:00:34.531000,SOFT,3.0,251.0,282.0,299.0,290.0,True,13.0,20.452631578947376,34.27263157894737,63.718947368421055,2.3547368421052632,1,Q,street,80.221,28.272,17.418,34.531,10.0
LIN,Racing Bulls,0 days 00:01:21.008000,0 days 00:00:28.767000,0 days 00:00:17.559000,0 days 00:00:34.682000,SOFT,2.0,257.0,299.0,310.0,296.0,True,2.0,20.452631578947376,34.27263157894737,63.718947368421055,2.3547368421052632,1,Q,street,81.008,28.767,17.559,34.682,10.0
LIN,Racing Bulls,0 days 00:01:20.409000,0 days 00:00:28.487000,0 days 00:00:17.454000,0 days 00:00:34.468000,SOFT,5.0,258.0,299.0,302.0,296.0,True,5.0,20.452631578947376,34.27263157894737,63.718947368421055,2.3547368421052632,1,Q,street,80.409,28.487,17.454,34.468,10.0
LIN,Racing Bulls,0 days 00:01:20.436000,0 days 00:00:28.233000,0 days 00:00:17.546000,0 days 00:00:34.657000,SOFT,4.0,258.0,292.0,292.0,297.0,False,10.0,20.452631578947376,34.27263157894737,63.718947368421055,2.3547368421052632,1,Q,street,80.436,28.233,17.546,34.657,10.0
LIN,Racing Bulls,0 days 00:01:19.971000,0 days 00:00:28.173000,0 days 00:00:17.380000,0 days 00:00:34.418000,SOFT,3.0,257.0,292.0,297.0,297.0,True,14.0,20.452631578947376,34.27263157894737,63.718947368421055,2.3547368421052632,1,Q,street,79.971,28.173,17.38,34.418,10.0
LAW,Racing Bulls,0 days 00:01:21.300000,0 days 00:00:28.831000,0 days 00:00:17.639000,0 days 00:00:34.830000,SOFT,2.0,255.0,298.0,309.0,303.0,True,2.0,20.452631578947376,34.27263157894737,63.718947368421055,2.3547368421052632,1,Q,street,81.3,28.831,17.639,34.83,10.0
LAW,Racing Bulls,0 days 00:01:20.599000,0 days 00:00:28.473000,0 days 00:00:17.563000,0 days 00:00:34.563000,SOFT,2.0,261.0,297.0,307.0,304.0,True,7.0,20.452631578947376,34.27263157894737,63.718947368421055,2.3547368421052632,1,Q,street,80.599,28.473,17.563,34.563,10.0
LAW,Racing Bulls,0 days 00:01:20.491000,0 days 00:00:28.452000,0 days 00:00:17.551000,0 days 00:00:34.488000,SOFT,4.0,260.0,297.0,307.0,302.0,True,9.0,20.452631578947376,34.27263157894737,63.718947368421055,2.3547368421052632,1,Q,street,80.491,28.452,17.551,34.488,10.0
LAW,Racing Bulls,0 days 00:01:20.144000,0 days 00:00:28.198000,0 days 00:00:17.449000,0 days 00:00:34.497000,SOFT,3.0,261.0,296.0,306.0,304.0,True,13.0,20.452631578947376,34.27263157894737,63.718947368421055,2.3547368421052632,1,Q,street,80.144,28.198,17.449,34.497,10.0
LAW,Racing Bulls,0 days 00:01:20.211000,0 days 00:00:28.499000,0 days 00:00:17.360000,0 days 00:00:34.352000,SOFT,3.0,261.0,301.0,312.0,303.0,False,17.0,20.452631578947376,34.27263157894737,63.718947368421055,2.3547368421052632,1,Q,street,80.211,28.499,17.36,34.352,10.0
LAW,Racing Bulls,0 days 00:01:19.994000,0 days 00:00:28.206000,0 days 00:00:17.395000,0 days 00:00:34.393000,SOFT,3.0,259.0,297.0,318.0,306.0,True,23.0,20.452631578947376,34.27263157894737,63.718947368421055,2.3547368421052632,1,Q,street,79.994,28.206,17.395,34.393,10.0
RUS,Mercedes,0 days 00:01:33.262000,0 days 00:00:24.208000,0 days 00:00:28.109000,0 days 00:00:40.945000,SOFT,2.0,289.0,278.0,256.0,311.0,True,2.0,17.75822784810126,30.99493670886076,34.3746835443038,2.7101265822784817,2,Q,permanent,93.262,24.208,28.109,40.945,3.0
RUS,Mercedes,0 days 00:01:32.523000,0 days 00:00:24.085000,0 days 00:00:27.868000,0 days 00:00:40.570000,SOFT,5.0,285.0,270.0,258.0,317.0,True,5.0,17.75822784810126,30.99493670886076,34.3746835443038,2.7101265822784817,2,Q,permanent,92.523,24.085,27.868,40.57,3.0
RUS,Mercedes,0 days 00:01:32.286000,0 days 00:00:24.012000,0 days 00:00:27.783000,0 days 00:00:40.491000,SOFT,2.0,282.0,272.0,256.0,309.0,True,12.0,17.75822784810126,30.99493670886076,34.3746835443038,2.7101265822784817,2,Q,permanent,92.286,24.012,27.783,40.491,3.0
ANT,Mercedes,0 days 00:01:33.305000,0 days 00:00:24.288000,0 days 00:00:28.048000,0 days 00:00:40.969000,SOFT,2.0,283.0,276.0,260.0,311.0,True,2.0,17.75822784810126,30.99493670886076,34.3746835443038,2.7101265822784817,2,Q,permanent,93.305,24.288,28.048,40.969,3.0
ANT,Mercedes,0 days 00:01:32.950000,0 days 00:00:24.156000,0 days 00:00:27.861000,0 days 00:00:40.933000,SOFT,5.0,285.0,272.0,251.0,311.0,True,5.0,17.75822784810126,30.99493670886076,34.3746835443038,2.7101265822784817,2,Q,permanent,92.95,24.156,27.861,40.933,3.0
ANT,Mercedes,0 days 00:01:32.443000,0 days 00:00:24.141000,0 days 00:00:27.726000,0 days 00:00:40.576000,SOFT,2.0,286.0,279.0,256.0,314.0,True,8.0,17.75822784810126,30.99493670886076,34.3746835443038,2.7101265822784817,2,Q,permanent,92.443,24.141,27.726,40.576,3.0
ANT,Mercedes,0 days 00:01:32.322000,0 days 00:00:24.003000,0 days 00:00:27.714000,0 days 00:00:40.605000,SOFT,2.0,285.0,273.0,251.0,310.0,True,11.0,17.75822784810126,30.99493670886076,34.3746835443038,2.7101265822784817,2,Q,permanent,92.322,24.003,27.714,40.605,3.0
ANT,Mercedes,0 days 00:01:32.064000,0 days 00:00:24.013000,0 days 00:00:27.664000,0 days 00:00:40.387000,SOFT,2.0,286.0,276.0,253.0,308.0,True,14.0,17.75822784810126,30.99493670886076,34.3746835443038,2.7101265822784817,2,Q,permanent,92.064,24.013,27.664,40.387,3.0
NOR,McLaren,0 days 00:01:34.401000,0 days 00:00:24.644000,0 days 00:00:28.436000,0 days 00:00:41.321000,SOFT,11.0,280.0,276.0,257.0,310.0,True,2.0,17.75822784810126,30.99493670886076,34.3746835443038,2.7101265822784817,2,Q,permanent,94.401,24.644,28.436,41.321,4.0
NOR,McLaren,0 days 00:01:33.535000,0 days 00:00:24.314000,0 days 00:00:28.156000,0 days 00:00:41.065000,SOFT,2.0,282.0,274.0,255.0,309.0,True,5.0,17.75822784810126,30.99493670886076,34.3746835443038,2.7101265822784817,2,Q,permanent,93.535,24.314,28.156,41.065,4.0
NOR,McLaren,0 days 00:01:33.271000,0 days 00:00:24.327000,0 days 00:00:28.005000,0 days 00:00:40.939000,SOFT,5.0,280.0,275.0,257.0,307.0,True,8.0,17.75822784810126,30.99493670886076,34.3746835443038,2.7101265822784817,2,Q,permanent,93.271,24.327,28.005,40.939,4.0
NOR,McLaren,0 days 00:01:33.024000,0 days 00:00:24.308000,0 days 00:00:27.900000,0 days 00:00:40.816000,SOFT,2.0,282.0,275.0,257.0,305.0,True,11.0,17.75822784810126,30.99493670886076,34.3746835443038,2.7101265822784817,2,Q,permanent,93.024,24.308,27.9,40.816,4.0
NOR,McLaren,0 days 00:01:32.910000,0 days 00:00:24.209000,0 days 00:00:27.912000,0 days 00:00:40.789000,SOFT,4.0,282.0,276.0,257.0,308.0,True,13.0,17.75822784810126,30.99493670886076,34.3746835443038,2.7101265822784817,2,Q,permanent,92.91,24.209,27.912,40.789,4.0
NOR,McLaren,0 days 00:01:32.608000,0 days 00:00:24.078000,0 days 00:00:27.782000,0 days 00:00:40.748000,SOFT,2.0,282.0,277.0,258.0,305.0,True,16.0,17.75822784810126,30.99493670886076,34.3746835443038,2.7101265822784817,2,Q,permanent,92.608,24.078,27.782,40.748,4.0
NOR,McLaren,0 days 00:01:32.631000,0 days 00:00:23.995000,0 days 00:00:27.747000,0 days 00:00:40.889000,SOFT,2.0,280.0,277.0,256.0,302.0,False,19.0,17.75822784810126,30.99493670886076,34.3746835443038,2.7101265822784817,2,Q,permanent,92.631,23.995,27.747,40.889,4.0
PIA,McLaren,0 days 00:01:33.990000,0 days 00:00:24.536000,0 days 00:00:28.205000,0 days 00:00:41.249000,SOFT,10.0,286.0,275.0,257.0,306.0,True,2.0,17.75822784810126,30.99493670886076,34.3746835443038,2.7101265822784817,2,Q,permanent,93.99,24.536,28.205,41.249,4.0
PIA,McLaren,0 days 00:01:33.590000,0 days 00:00:24.378000,0 days 00:00:28.224000,0 days 00:00:40.988000,SOFT,2.0,284.0,275.0,259.0,310.0,True,5.0,17.75822784810126,30.99493670886076,34.3746835443038,2.7101265822784817,2,Q,permanent,93.59,24.378,28.224,40.988,4.0
PIA,McLaren,0 days 00:01:33.364000,0 days 00:00:24.429000,0 days 00:00:27.978000,0 days 00:00:40.957000,SOFT,5.0,280.0,275.0,258.0,309.0,True,8.0,17.75822784810126,30.99493670886076,34.3746835443038,2.7101265822784817,2,Q,permanent,93.364,24.429,27.978,40.957,4.0
PIA,McLaren,0 days 00:01:33.130000,0 days 00:00:24.230000,0 days 00:00:27.873000,0 days 00:00:41.027000,SOFT,2.0,284.0,276.0,258.0,304.0,True,11.0,17.75822784810126,30.99493670886076,34.3746835443038,2.7101265822784817,2,Q,permanent,93.13,24.23,27.873,41.027,4.0
PIA,McLaren,0 days 00:01:33.254000,0 days 00:00:24.222000,0 days 00:00:28.024000,0 days 00:00:41.008000,SOFT,4.0,282.0,275.0,257.0,307.0,False,13.0,17.75822784810126,30.99493670886076,34.3746835443038,2.7101265822784817,2,Q,permanent,93.254,24.222,28.024,41.008,4.0
PIA,McLaren,0 days 00:01:32.550000,0 days 00:00:24.120000,0 days 00:00:27.729000,0 days 00:00:40.701000,SOFT,2.0,284.0,278.0,257.0,308.0,True,16.0,17.75822784810126,30.99493670886076,34.3746835443038,2.7101265822784817,2,Q,permanent,92.55,24.12,27.729,40.701,4.0
PIA,McLaren,0 days 00:01:32.568000,0 days 00:00:24.274000,0 days 00:00:27.801000,0 days 00:00:40.493000,SOFT,2.0,282.0,276.0,258.0,307.0,False,19.0,17.75822784810126,30.99493670886076,34.3746835443038,2.7101265822784817,2,Q,permanent,92.568,24.274,27.801,40.493,4.0
LEC,Ferrari,0 days 00:01:34.507000,0 days 00:00:24.723000,0 days 00:00:28.384000,0 days 00:00:41.400000,SOFT,11.0,274.0,266.0,262.0,304.0,True,2.0,17.75822784810126,30.99493670886076,34.3746835443038,2.7101265822784817,2,Q,permanent,94.507,24.723,28.384,41.4,2.0
LEC,Ferrari,0 days 00:01:33.175000,0 days 00:00:24.376000,0 days 00:00:28.073000,0 days 00:00:40.726000,SOFT,2.0,273.0,267.0,259.0,310.0,True,6.0,17.75822784810126,30.99493670886076,34.3746835443038,2.7101265822784817,2,Q,permanent,93.175,24.376,28.073,40.726,2.0
LEC,Ferrari,0 days 00:01:32.902000,0 days 00:00:24.208000,0 days 00:00:27.849000,0 days 00:00:40.845000,SOFT,5.0,273.0,261.0,259.0,304.0,True,9.0,17.75822784810126,30.99493670886076,34.3746835443038,2.7101265822784817,2,Q,permanent,92.902,24.208,27.849,40.845,2.0
LEC,Ferrari,0 days 00:01:32.486000,0 days 00:00:24.022000,0 days 00:00:27.729000,0 days 00:00:40.735000,SOFT,2.0,273.0,266.0,260.0,304.0,True,12.0,17.75822784810126,30.99493670886076,34.3746835443038,2.7101265822784817,2,Q,permanent,92.486,24.022,27.729,40.735,2.0
LEC,Ferrari,0 days 00:01:32.623000,0 days 00:00:24.063000,0 days 00:00:27.894000,0 days 00:00:40.666000,SOFT,2.0,274.0,262.0,261.0,304.0,True,16.0,17.75822784810126,30.99493670886076,34.3746835443038,2.7101265822784817,2,Q,permanent,92.623,24.063,27.894,40.666,2.0
LEC,Ferrari,0 days 00:01:32.428000,0 days 00:00:24.118000,0 days 00:00:27.660000,0 days 00:00:40.650000,SOFT,2.0,,267.0,256.0,304.0,True,19.0,17.75822784810126,30.99493670886076,34.3746835443038,2.7101265822784817,2,Q,permanent,92.428,24.118,27.66,40.65,2.0
HAM,Ferrari,0 days 00:01:33.522000,0 days 00:00:24.336000,0 days 00:00:28.133000,0 days 00:00:41.053000,SOFT,2.0,271.0,275.0,252.0,308.0,True,5.0,17.75822784810126,30.99493670886076,34.3746835443038,2.7101265822784817,2,Q,permanent,93.522,24.336,28.133,41.053,2.0
HAM,Ferrari,0 days 00:01:32.834000,0 days 00:00:24.210000,0 days 00:00:27.771000,0 days 00:00:40.853000,SOFT,5.0,270.0,272.0,255.0,307.0,True,8.0,17.75822784810126,30.99493670886076,34.3746835443038,2.7101265822784817,2,Q,permanent,92.834,24.21,27.771,40.853,2.0
HAM,Ferrari,0 days 00:01:32.567000,0 days 00:00:24.156000,0 days 00:00:27.807000,0 days 00:00:40.604000,SOFT,2.0,270.0,273.0,255.0,306.0,True,11.0,17.75822784810126,30.99493670886076,34.3746835443038,2.7101265822784817,2,Q,permanent,92.567,24.156,27.807,40.604,2.0
