Driver,Team,LapTime,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,LapNumber,AirTemp,TrackTemp,Humidity,WindSpeed,Round,SessionType,CircuitType,LapTimeSeconds,S1Seconds,S2Seconds,S3Seconds,TeamTier,CircuitName,LapLengthKm,NumCorners,NumDRS,AvgSpeedKmh,MaxSpeedKmh,DownforceLevel,LapTimeSeconds_delta,LapTimeSeconds_pct,S1Seconds_delta,S1Seconds_pct,S2Seconds_delta,S2Seconds_pct,S3Seconds_delta,S3Seconds_pct,DriverFormDelta,CircuitTypeCode,SessionTypeCode,Driver_ANT,Driver_BEA,Driver_BOR,Driver_COL,Driver_GAS,Driver_HAD,Driver_HAM,Driver_HUL,Driver_LAW,Driver_LEC,Driver_LIN,Driver_NOR,Driver_PIA,Driver_RUS,Driver_SAI,Driver_VER,Team_Alpine,Team_Audi,Team_Ferrari,Team_Haas F1 Team,Team_McLaren,Team_Mercedes,Team_Racing Bulls,Team_Red Bull Racing,Team_Williams
PIA,McLaren,0 days 00:01:15.090000,0 days 00:00:21.917000,0 days 00:00:30.255000,0 days 00:00:22.918000,SOFT,2.0,276.0,286.0,283.0,333.0,True,14.0,30.723863636363635,50.1875,28.2625,2.323863636363636,7,Q,permanent,75.09,21.917,30.255,22.918,4.0,Barcelona,4.657,14,2,213,322,3,-0.5474999999999994,-0.7238472979672773,-0.14599999999999724,-0.6617413769659486,-0.3045000000000009,-0.9964168261915309,-0.09100000000000108,-0.3954974140553743,-0.04474166666667022,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
RUS,Mercedes,0 days 00:01:19.840000,0 days 00:00:27.990000,0 days 00:00:17.599000,0 days 00:00:34.251000,SOFT,2.0,265.0,278.0,294.0,292.0,True,2.0,20.452631578947376,34.27263157894737,63.718947368421055,2.3547368421052632,1,Q,street,79.84,27.99,17.599,34.251,3.0,Australia,5.278,16,4,218,320,3,-0.17650000000000432,-0.22057950547700075,-0.06899999999999906,-0.2459104030792226,0.03249999999999886,0.18501124299091373,-0.07400000000000517,-0.21558630735616946,-0.17650000000000432,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
RUS,Mercedes,0 days 00:01:19.507000,0 days 00:00:27.908000,0 days 00:00:17.413000,0 days 00:00:34.186000,SOFT,7.0,266.0,282.0,301.0,296.0,True,7.0,20.452631578947376,34.27263157894737,63.718947368421055,2.3547368421052632,1,Q,street,79.507,27.908,17.413,34.186,3.0,Australia,5.278,16,4,218,320,3,-0.5095000000000027,-0.6367436716177322,-0.15099999999999625,-0.5381517516661187,-0.15350000000000108,-0.8738223322801985,-0.1390000000000029,-0.4049526584122444,-0.3430000000000035,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
RUS,Mercedes,0 days 00:01:18.934000,0 days 00:00:27.816000,0 days 00:00:17.287000,0 days 00:00:33.831000,SOFT,2.0,273.0,285.0,301.0,294.0,True,10.0,20.452631578947376,34.27263157894737,63.718947368421055,2.3547368421052632,1,Q,street,78.934,27.816,17.287,33.831,3.0,Australia,5.278,16,4,218,320,3,-1.0825000000000102,-1.3528459755175621,-0.24299999999999855,-0.8660322891050948,-0.2795000000000023,-1.591096689721927,-0.4939999999999998,-1.4391842680262192,-0.5895000000000058,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
RUS,Mercedes,0 days 00:01:18.987000,0 days 00:00:27.662000,0 days 00:00:17.426000,0 days 00:00:33.899000,SOFT,5.0,268.0,280.0,297.0,294.0,False,13.0,20.452631578947376,34.27263157894737,63.718947368421055,2.3547368421052632,1,Q,street,78.987,27.662,17.426,33.899,3.0,Australia,5.278,16,4,218,320,3,-1.029500000000013,-1.2866096367624338,-0.39699999999999847,-1.414875797426845,-0.14050000000000296,-0.7998178350838411,-0.42600000000000193,-1.2410779315367861,-0.6995000000000076,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
RUS,Mercedes,0 days 00:01:19.084000,0 days 00:00:27.674000,0 days 00:00:17.488000,0 days 00:00:33.922000,SOFT,3.0,269.0,274.0,298.0,293.0,True,18.0,20.452631578947376,34.27263157894737,63.718947368421055,2.3547368421052632,1,Q,street,79.084,27.674,17.488,33.922,3.0,Australia,5.278,16,4,218,320,3,-0.9325000000000045,-1.1653846394181255,-0.384999999999998,-1.3721087708043695,-0.07850000000000179,-0.4468733099934636,-0.4030000000000058,-1.1740713765477224,-0.746100000000007,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
RUS,Mercedes,0 days 00:01:18.518000,0 days 00:00:27.498000,0 days 00:00:17.284000,0 days 00:00:33.736000,SOFT,2.0,267.0,284.0,296.0,296.0,True,21.0,20.452631578947376,34.27263157894737,63.718947368421055,2.3547368421052632,1,Q,street,78.518,27.498,17.284,33.736,3.0,Australia,5.278,16,4,218,320,3,-1.498500000000007,-1.8727387476333093,-0.5609999999999964,-1.99935849460065,-0.2825000000000024,-1.608174650613397,-0.5890000000000057,-1.7159504734158941,-0.8715000000000069,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
RUS,Mercedes,0 days 00:01:33.262000,0 days 00:00:24.208000,0 days 00:00:28.109000,0 days 00:00:40.945000,SOFT,2.0,289.0,278.0,256.0,311.0,True,2.0,17.75822784810126,30.99493670886076,34.3746835443038,2.7101265822784817,2,Q,permanent,93.262,24.208,28.109,40.945,3.0,China,5.451,16,2,210,327,3,0.003999999999990678,0.00428917626368856,-0.1180000000000021,-0.4850776946477107,0.08550000000000324,0.3051010758827528,0.029500000000005855,0.07209981547336794,-0.7464285714285788,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
RUS,Mercedes,0 days 00:01:32.523000,0 days 00:00:24.085000,0 days 00:00:27.868000,0 days 00:00:40.570000,SOFT,5.0,285.0,270.0,258.0,317.0,True,5.0,17.75822784810126,30.99493670886076,34.3746835443038,2.7101265822784817,2,Q,permanent,92.523,24.085,27.868,40.57,3.0,China,5.451,16,2,210,327,3,-0.7350000000000136,-0.7881361384546244,-0.24099999999999966,-0.9907095288991188,-0.15549999999999997,-0.5548914304066229,-0.34549999999999415,-0.8444232625777376,-0.7450000000000081,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
RUS,Mercedes,0 days 00:01:32.286000,0 days 00:00:24.012000,0 days 00:00:27.783000,0 days 00:00:40.491000,SOFT,2.0,282.0,272.0,256.0,309.0,True,12.0,17.75822784810126,30.99493670886076,34.3746835443038,2.7101265822784817,2,Q,permanent,92.286,24.012,27.783,40.491,3.0,China,5.451,16,2,210,327,3,-0.9720000000000084,-1.0422698320787582,-0.31400000000000006,-1.2907999671133767,-0.24049999999999727,-0.8582082894713269,-0.42449999999999477,-1.0375041243538385,-0.7702222222222304,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
RUS,Mercedes,0 days 00:01:33.030000,0 days 00:00:24.276000,0 days 00:00:28.182000,0 days 00:00:40.572000,MEDIUM,2.0,276.0,264.0,259.0,318.0,True,2.0,16.401666666666667,28.17166666666667,25.80666666666667,1.7399999999999998,2,SQ,permanent,93.03,24.276,28.182,40.572,3.0,China,5.451,16,2,210,327,3,-0.23000000000000398,-0.2466223461291057,-0.1750000000000007,-0.7157171485828829,0.0,0.0,-0.08099999999999596,-0.19924728802301422,-0.7162000000000077,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
RUS,Mercedes,0 days 00:01:32.241000,0 days 00:00:24.062000,0 days 00:00:27.790000,0 days 00:00:40.389000,MEDIUM,2.0,275.0,265.0,255.0,320.0,True,5.0,16.401666666666667,28.17166666666667,25.80666666666667,1.7399999999999998,2,SQ,permanent,92.241,24.062,27.79,40.389,3.0,China,5.451,16,2,210,327,3,-1.0190000000000055,-1.0926442204589377,-0.38899999999999935,-1.5909369759927992,-0.39199999999999946,-1.3909587680079465,-0.2639999999999958,-0.6493985683713276,-0.7437272727272802,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
RUS,Mercedes,0 days 00:01:32.293000,0 days 00:00:24.226000,0 days 00:00:27.831000,0 days 00:00:40.236000,MEDIUM,4.0,274.0,259.0,256.0,316.0,False,7.0,16.401666666666667,28.17166666666667,25.80666666666667,1.7399999999999998,2,SQ,permanent,92.293,24.226,27.831,40.236,3.0,China,5.451,16,2,210,327,3,-0.9669999999999987,-1.036886124812351,-0.22500000000000142,-0.9202077624637086,-0.3509999999999991,-1.245475835639767,-0.4170000000000016,-1.0257545568592763,-0.7623333333333401,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
RUS,Mercedes,0 days 00:01:31.520000,0 days 00:00:23.962000,0 days 00:00:27.569000,0 days 00:00:39.989000,SOFT,2.0,269.0,255.0,260.0,313.0,True,10.0,16.401666666666667,28.17166666666667,25.80666666666667,1.7399999999999998,2,SQ,permanent,91.52,23.962,27.569,39.989,3.0,China,5.451,16,2,210,327,3,-1.740000000000009,-1.8657516620201684,-0.48900000000000077,-1.9999182037544507,-0.6129999999999995,-2.1751472571144688,-0.6640000000000015,-1.6333357931763988,-0.8375384615384684,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
RUS,Mercedes,0 days 00:01:31.707000,0 days 00:00:23.974000,0 days 00:00:27.627000,0 days 00:00:40.106000,SOFT,4.0,271.0,252.0,258.0,315.0,False,12.0,16.401666666666667,28.17166666666667,25.80666666666667,1.7399999999999998,2,SQ,permanent,91.707,23.974,27.627,40.106,3.0,China,5.451,16,2,210,327,3,-1.5530000000000115,-1.6652369719065103,-0.4770000000000003,-1.9508404564230513,-0.5549999999999997,-1.9693421332765586,-0.546999999999997,-1.3455341549209088,-0.8886428571428644,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
RUS,Mercedes,0 days 00:01:30.631000,0 days 00:00:32.723000,0 days 00:00:40.067000,0 days 00:00:17.841000,SOFT,2.0,277.0,327.0,256.0,282.0,True,2.0,16.538666666666668,29.666666666666668,51.586666666666666,1.7386666666666668,3,Q,permanent,90.631,32.723,40.067,17.841,3.0,Japan,5.807,18,2,228,330,3,0.5379999999999967,0.5971607117090081,0.3719999999999999,1.1498871750486843,0.03399999999999892,0.08492993280543282,0.15200000000000102,0.8592910848550004,-0.7935333333333403,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
RUS,Mercedes,0 days 00:01:29.967000,0 days 00:00:32.443000,0 days 00:00:39.791000,0 days 00:00:17.733000,SOFT,5.0,279.0,326.0,256.0,281.0,True,5.0,16.538666666666668,29.666666666666668,51.586666666666666,1.7386666666666668,3,Q,permanent,89.967,32.443,39.791,17.733,3.0,Japan,5.807,18,2,228,330,3,-0.12600000000000477,-0.13985548266791512,0.09199999999999875,0.28438069920558484,-0.24200000000000443,-0.6045012864386992,0.04400000000000048,0.248742156142238,-0.7518125000000069,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
RUS,Mercedes,0 days 00:01:30.117000,0 days 00:00:32.446000,0 days 00:00:39.859000,0 days 00:00:17.812000,SOFT,8.0,279.0,327.0,255.0,282.0,True,8.0,16.538666666666668,29.666666666666668,51.586666666666666,1.7386666666666668,3,Q,permanent,90.117,32.446,39.859,17.812,3.0,Japan,5.807,18,2,228,330,3,0.02400000000000091,0.026639139555793355,0.09499999999999886,0.2936539828753327,-0.1739999999999995,-0.43464142082781576,0.12300000000000111,0.6953473910339821,-0.7061764705882417,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
RUS,Mercedes,0 days 00:01:29.767000,0 days 00:00:32.165000,0 days 00:00:39.769000,0 days 00:00:17.833000,SOFT,2.0,281.0,325.0,255.0,280.0,True,11.0,16.538666666666668,29.666666666666668,51.586666666666666,1.7386666666666668,3,Q,permanent,89.767,32.165,39.769,17.833,3.0,Japan,5.807,18,2,228,330,3,-0.3260000000000076,-0.3618483122995212,-0.18599999999999994,-0.5749435875243422,-0.2640000000000029,-0.6594559488422124,0.14399999999999835,0.8140652382836698,-0.6850555555555621,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
RUS,Mercedes,0 days 00:01:29.686000,0 days 00:00:32.264000,0 days 00:00:39.715000,0 days 00:00:17.707000,SOFT,5.0,278.0,329.0,257.0,281.0,True,14.0,16.538666666666668,29.666666666666668,51.586666666666666,1.7386666666666668,3,Q,permanent,89.686,32.264,39.715,17.707,3.0,Japan,5.807,18,2,228,330,3,-0.4069999999999965,-0.451755408300308,-0.08699999999999619,-0.2689252264226645,-0.31799999999999784,-0.7943446656508326,0.018000000000000682,0.10175815478546375,-0.6704210526315849,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
RUS,Mercedes,0 days 00:01:29.076000,0 days 00:00:31.853000,0 days 00:00:39.607000,0 days 00:00:17.616000,SOFT,2.0,278.0,328.0,260.0,282.0,True,17.0,16.538666666666668,29.666666666666668,51.586666666666666,1.7386666666666668,3,Q,permanent,89.076,31.853,39.607,17.616,3.0,Japan,5.807,18,2,228,330,3,-1.0170000000000101,-1.128833538676712,-0.49799999999999756,-1.5393650891780706,-0.42600000000000193,-1.0641220992681086,-0.0730000000000004,-0.41268584996325625,-0.6877500000000062,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
RUS,Mercedes,0 days 00:01:29.195000,0 days 00:00:31.782000,0 days 00:00:39.643000,0 days 00:00:17.770000,SOFT,2.0,278.0,324.0,259.0,281.0,False,20.0,16.538666666666668,29.666666666666668,51.586666666666666,1.7386666666666668,3,Q,permanent,89.195,31.782,39.643,17.77,3.0,Japan,5.807,18,2,228,330,3,-0.8980000000000103,-0.9967478050459085,-0.5689999999999991,-1.7588328026954319,-0.39000000000000057,-0.9741962880623499,0.08099999999999952,0.45791169653456676,-0.6977619047619111,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
RUS,Mercedes,0 days 00:01:30.076000,0 days 00:00:30.673000,0 days 00:00:34.265000,0 days 00:00:25.138000,SOFT,5.0,220.0,192.0,264.0,317.0,True,2.0,33.92222222222222,51.882716049382715,30.31975308641976,3.764197530864198,4,Q,permanent,90.076,30.673,34.265,25.138,3.0,Miami,5.412,19,3,215,320,3,1.1414999999999935,1.283528889238702,0.4059999999999988,1.3413949185581617,0.5,1.4808233377758033,0.24350000000000094,0.9781276988893167,-0.6141590909090973,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
RUS,Mercedes,0 days 00:01:29.492000,0 days 00:00:30.297000,0 days 00:00:34.292000,0 days 00:00:24.903000,SOFT,8.0,221.0,192.0,270.0,320.0,True,5.0,33.92222222222222,51.882716049382715,30.31975308641976,3.764197530864198,4,Q,permanent,89.492,30.297,34.292,24.903,3.0,Miami,5.412,19,3,215,320,3,0.5575000000000045,0.6268658394661291,0.030000000000001137,0.09911785112499136,0.527000000000001,1.5607877980157,0.008499999999997954,0.03414408805156943,-0.5632173913043538,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
RUS,Mercedes,0 days 00:01:28.477000,0 days 00:00:29.971000,0 days 00:00:33.648000,0 days 00:00:24.858000,SOFT,2.0,221.0,194.0,267.0,326.0,True,8.0,33.92222222222222,51.882716049382715,30.31975308641976,3.764197530864198,4,Q,permanent,88.477,29.971,33.648,24.858,3.0,Miami,5.412,19,3,215,320,3,-0.457499999999996,-0.5144235364228685,-0.2959999999999994,-0.9779627977665424,-0.11699999999999733,-0.34651266103953005,-0.0365000000000002,-0.14661873104501072,-0.5588125000000055,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
RUS,Mercedes,0 days 00:01:28.822000,0 days 00:00:30.547000,0 days 00:00:33.500000,0 days 00:00:24.775000,SOFT,2.0,221.0,195.0,267.0,321.0,False,11.0,33.92222222222222,51.882716049382715,30.31975308641976,3.764197530864198,4,Q,permanent,88.822,30.547,33.5,24.775,3.0,Miami,5.412,19,3,215,320,3,-0.11249999999999716,-0.12649759092365412,0.28000000000000114,0.9250999438332216,-0.26500000000000057,-0.7848363690211774,-0.11950000000000216,-0.4800257084898357,-0.5409600000000051,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
RUS,Mercedes,0 days 00:01:28.197000,0 days 00:00:29.977000,0 days 00:00:33.559000,0 days 00:00:24.661000,SOFT,2.0,220.0,194.0,270.0,320.0,True,14.0,33.92222222222222,51.882716049382715,30.31975308641976,3.764197530864198,4,Q,permanent,88.197,29.977,33.559,24.661,3.0,Miami,5.412,19,3,215,320,3,-0.7374999999999972,-0.8292619849439724,-0.28999999999999915,-0.9581392275415441,-0.20600000000000307,-0.6100992151636401,-0.23349999999999937,-0.9379581835345131,-0.5485192307692356,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
RUS,Mercedes,0 days 00:01:28.367000,0 days 00:00:29.806000,0 days 00:00:33.544000,0 days 00:00:25.017000,SOFT,2.0,223.0,193.0,269.0,322.0,False,17.0,33.92222222222222,51.882716049382715,30.31975308641976,3.764197530864198,4,Q,permanent,88.367,29.806,33.544,25.017,3.0,Miami,5.412,19,3,215,320,3,-0.5674999999999955,-0.6381100697704439,-0.4609999999999985,-1.5231109789539714,-0.22100000000000364,-0.6545239152969159,0.12249999999999872,0.4920765630962611,-0.5492222222222267,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
RUS,Mercedes,0 days 00:01:30.465000,0 days 00:00:30.920000,0 days 00:00:34.663000,0 days 00:00:24.882000,MEDIUM,2.0,222.0,192.0,267.0,329.0,True,2.0,30.574576271186437,52.272881355932206,53.22203389830509,2.9949152542372883,4,SQ,permanent,90.465,30.92,34.663,24.882,3.0,Miami,5.412,19,3,215,320,3,1.1924999999999955,1.3357976980593076,0.4410000000000025,1.4468978641031611,0.7664999999999935,2.261295413980775,-0.028999999999999915,-0.11641443538998801,-0.48701785714286167,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
RUS,Mercedes,0 days 00:01:29.659000,0 days 00:00:30.694000,0 days 00:00:34.145000,0 days 00:00:24.820000,MEDIUM,5.0,222.0,190.0,270.0,325.0,True,5.0,30.574576271186437,52.272881355932206,53.22203389830509,2.9949152542372883,4,SQ,permanent,89.659,30.694,34.145,24.82,3.0,Miami,5.412,19,3,215,320,3,0.38649999999999807,0.4329440757232048,0.21499999999999986,0.7054037205945073,0.24849999999999994,0.7331140383225404,-0.09100000000000108,-0.3653004696720368,-0.45689655172414234,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
RUS,Mercedes,0 days 00:01:28.903000,0 days 00:00:30.356000,0 days 00:00:33.909000,0 days 00:00:24.638000,MEDIUM,2.0,222.0,193.0,274.0,327.0,True,8.0,30.574576271186437,52.272881355932206,53.22203389830509,2.9949152542372883,4,SQ,permanent,88.903,30.356,33.909,24.638,3.0,Miami,5.412,19,3,215,320,3,-0.36950000000000216,-0.4139012573860955,-0.12299999999999756,-0.4035565471308034,0.012499999999995737,0.03687696369830435,-0.2729999999999997,-1.095901409016096,-0.4539833333333377,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
RUS,Mercedes,0 days 00:01:29.410000,0 days 00:00:30.673000,0 days 00:00:33.914000,0 days 00:00:24.823000,MEDIUM,5.0,223.0,192.0,264.0,330.0,False,11.0,30.574576271186437,52.272881355932206,53.22203389830509,2.9949152542372883,4,SQ,permanent,89.41,30.673,33.914,24.823,3.0,Miami,5.412,19,3,215,320,3,0.13749999999998863,0.15402279537370256,0.19399999999999906,0.6365038223038783,0.017499999999998295,0.051627749177638675,-0.08800000000000097,-0.35325759704548576,-0.4349032258064562,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
RUS,Mercedes,0 days 00:01:28.493000,0 days 00:00:30.234000,0 days 00:00:33.541000,0 days 00:00:24.718000,SOFT,2.0,222.0,193.0,268.0,333.0,True,14.0,30.574576271186437,52.272881355932206,53.22203389830509,2.9949152542372883,4,SQ,permanent,88.493,30.234,33.541,24.718,3.0,Miami,5.412,19,3,215,320,3,-0.779500000000013,-0.8731692290459132,-0.24499999999999744,-0.8038321467239654,-0.35550000000000637,-1.0487808475801523,-0.1930000000000014,-0.7747581389747557,-0.4456718750000048,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
RUS,Mercedes,0 days 00:01:14.438000,0 days 00:00:21.329000,0 days 00:00:23.568000,0 days 00:00:29.541000,SOFT,9.0,248.0,288.0,273.0,319.0,True,3.0,21.27594936708861,30.875949367088612,24.462025316455694,1.0759493670886076,5,Q,permanent,74.438,21.329,23.568,29.541,3.0,Canada,4.361,14,3,210,328,2,0.8984999999999985,1.221792370086822,0.38950000000000173,1.8601208242794802,0.2325000000000017,0.9963360545092315,0.22300000000000253,0.7606248720922387,-0.40493939393939865,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
RUS,Mercedes,0 days 00:01:13.953000,0 days 00:00:20.941000,0 days 00:00:23.537000,0 days 00:00:29.475000,SOFT,11.0,248.0,289.0,275.0,319.0,True,5.0,21.27594936708861,30.875949367088612,24.462025316455694,1.0759493670886076,5,Q,permanent,73.953,20.941,23.537,29.475,3.0,Canada,4.361,14,3,210,328,2,0.4134999999999991,0.5622828547923212,0.0015000000000000568,0.007163494830344836,0.20149999999999935,0.8634912472413248,0.15700000000000358,0.5355071969438693,-0.38086764705882814,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
RUS,Mercedes,0 days 00:01:13.611000,0 days 00:00:20.956000,0 days 00:00:23.411000,0 days 00:00:29.244000,SOFT,3.0,247.0,288.0,276.0,318.0,True,9.0,21.27594936708861,30.875949367088612,24.462025316455694,1.0759493670886076,5,Q,permanent,73.611,20.956,23.411,29.244,3.0,Canada,4.361,14,3,210,328,2,0.07150000000000034,0.09722666050217957,0.016500000000000625,0.0787984431337932,0.07550000000000168,0.32354138544278754,-0.07399999999999807,-0.252404666075442,-0.3679428571428616,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
RUS,Mercedes,0 days 00:01:13.079000,0 days 00:00:20.717000,0 days 00:00:23.043000,0 days 00:00:29.319000,SOFT,4.0,249.0,289.0,276.0,316.0,True,14.0,21.27594936708861,30.875949367088612,24.462025316455694,1.0759493670886076,5,Q,permanent,73.079,20.717,23.043,29.319,3.0,Canada,4.361,14,3,210,328,2,-0.46050000000001035,-0.6261940861713914,-0.22250000000000014,-1.0625850665011112,-0.2925000000000004,-1.2534550363180579,0.0010000000000012221,0.0034108738658886082,-0.37051388888889353,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
RUS,Mercedes,0 days 00:01:12.993000,0 days 00:00:20.658000,0 days 00:00:23.068000,0 days 00:00:29.267000,SOFT,3.0,249.0,286.0,273.0,321.0,True,21.0,21.27594936708861,30.875949367088612,24.462025316455694,1.0759493670886076,5,Q,permanent,72.993,20.658,23.068,29.267,3.0,Canada,4.361,14,3,210,328,2,-0.5465000000000089,-0.7431380414607236,-0.28149999999999764,-1.3443491964946521,-0.2674999999999983,-1.1463221272310355,-0.05099999999999838,-0.1739545671601009,-0.37527027027027504,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
RUS,Mercedes,0 days 00:01:12.578000,0 days 00:00:20.600000,0 days 00:00:22.902000,0 days 00:00:29.076000,SOFT,5.0,249.0,289.0,275.0,320.0,True,23.0,21.27594936708861,30.875949367088612,24.462025316455694,1.0759493670886076,5,Q,permanent,72.578,20.6,22.902,29.076,3.0,Canada,4.361,14,3,210,328,2,-0.9615000000000009,-1.3074606164034306,-0.33949999999999747,-1.6213376632679743,-0.43349999999999866,-1.8576846435688057,-0.24199999999999733,-0.8254314755440253,-0.3906973684210573,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
RUS,Mercedes,0 days 00:01:14.772000,0 days 00:00:21.507000,0 days 00:00:23.567000,0 days 00:00:29.698000,MEDIUM,2.0,245.0,289.0,277.0,321.0,True,2.0,19.979012345679013,41.37283950617284,24.243209876543208,1.388888888888889,5,SQ,permanent,74.772,21.507,23.567,29.698,3.0,Canada,4.361,14,3,210,328,2,0.7620000000000005,1.0295905958654241,0.40000000000000213,1.8951058890415602,0.06800000000000139,0.2893740159155768,0.240000000000002,0.8147192613212099,-0.3611410256410302,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
RUS,Mercedes,0 days 00:01:13.466000,0 days 00:00:20.909000,0 days 00:00:23.374000,0 days 00:00:29.183000,MEDIUM,3.0,247.0,288.0,276.0,320.0,True,9.0,19.979012345679013,41.37283950617284,24.243209876543208,1.388888888888889,5,SQ,permanent,73.466,20.909,23.374,29.183,3.0,Canada,4.361,14,3,210,328,2,-0.5440000000000111,-0.735035805972181,-0.1980000000000004,-0.9380774150755692,-0.125,-0.5319375292565641,-0.2749999999999986,-0.9335324869305405,-0.36571250000000466,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
RUS,Mercedes,0 days 00:01:13.026000,0 days 00:00:20.768000,0 days 00:00:23.195000,0 days 00:00:29.063000,MEDIUM,6.0,249.0,288.0,275.0,321.0,True,12.0,19.979012345679013,41.37283950617284,24.243209876543208,1.388888888888889,5,SQ,permanent,73.026,20.768,23.195,29.063,3.0,Canada,4.361,14,3,210,328,2,-0.9840000000000089,-1.3295500608026063,-0.33899999999999864,-1.6061022409627073,-0.3039999999999985,-1.2936720711519576,-0.3949999999999996,-1.3408921175911452,-0.38079268292683405,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
